word,reading,meaning,partOfSpeech
"地下水","地下水","地下水","名"
"地中","地中","地里面，地下","名"
"地点","地点","地点","名"
"地平線","地平線","地平线","名"
"地面","地面","地面；土地","名"
"着々","着々","顺利进展，稳扎稳打","副"
"中途","中途","中途，半途","名"
"抽象","抽象","抽象","名・他動3"
"著す","著す","著（书），写作","他動1"
"彫刻","彫刻","雕刻，雕塑","名・自他動3"
"朝刊","朝刊","晨报，早报","名"
"眺め","眺め","眺望的景色，观景","名"
"超過","超過","超过，超越","名・自動3"
"長引く","長引く","拖长，延长","自動1"
"長短","長短","长与短；优缺点","名"
"直ちに","直ちに","立刻，马上","副"
"直に","じかに","直接，亲自","副"
"直角","直角","直角","ナ形・名"
"直径","直径","直径","名"
"直線","直線","直线","名"
"直前","直前","即将……之前；正前方","名"
"直通","直通","直通；直达","名・自動3"
"追い掛ける","追いかける","追赶","他動2"
"追い抜く","追い抜く","超过","他動1"
"追い付く","追いつく","追上，赶上","自動1"
"通貨","通貨","通用货币","名"
"通用","通用","通用；行得通","名・自動3"
"通路","通路","道路，人行道；通道，出入口","名"
"吊[つ]る","吊[つ]る","吊，悬挂","自他動1"
"定休日","定休日","固定休息日","名"
"抵抗","抵抗","抵抗，反抗；抵触","名・自動3"
"てっかく","的確","准确，恰当","名・ナ形"
"適する","適する","适合，适宜","自動3"
"適切","適切","合适，恰当","名・ナ形"
"適用","適用","适用，应用","名・他動3"
"哲学","哲学","哲学","名"
"徹夜","徹夜","整夜（不眠），通宵","名・自動3"
"鉄橋","鉄橋","铁桥","名"
"天皇","天皇","天皇","名"
"展開","展開","开展，展开","名・自他動3"
"店屋","店屋","商店，店铺","名"
"転がす","転がす","滚动；搬倒，翻倒，绊倒","他動1"
"電柱","電柱","电线杆","名"
"電波","電波","电波；信号","名"
"電力","電力","电力，电功率","名"
"努める","努める","尽力，努力","自動2"
"凍える","凍える","冻僵","自動2"
"投票","投票","投票","名・自動3"
"湯飲み","湯飲み","茶杯，茶碗","名"
"湯気","湯気","蒸汽，水汽；水滴","名"
"当時","当時","当时","名"
"当番","当番","值班，当班的人","名"
"等しい","等しい","相同的；等同于","イ形"
"等分","等分","等分，均分","名・他動3"
"統一","統一","统一","名・他動3"
"逃がす","逃がす","放跑；错过","他動1"
"透き通る","透き通る","透明；清脆；清澈","自動1"
"働き者","働き者","干活能手；勤劳的人","名"
"同一","同一","同一，相同","名・ナ形"
"同期","同期","同期；同学年","名"
"同性","同性","同性别","名"
"童話","童話","童话","名"
"道順","道順","路线","名"
"特売","特売","甩卖，廉价销售","名・他動3"
"独り言","独り言","自言自语","名"
"独立","独立","独立","名・自動3"
"凸凹","凸凹","凹凸","ナ形・名・自動3"
"突き当たる","突き当たる","冲突，撞上；走到尽头；碰到","自動1"
"突っ込む","突っ込む","闯入；插入；深入；深究，追问","自他動1"
"南北","南北","南北，南与北","名"
"軟弱","軟弱","软弱，柔弱","名・ナ形"
"肉食","肉食","（人）吃肉；（动物）肉食","名・自動3"
"日の出","日の出","日出，日出时刻","名"
"日の入り","日の入り","日落","名"
"熱帯","熱帯","热带","名"
"熱中","熱中","热衷，对……入迷","名・自動3"
"としつき","年月","年月，岁月","名"
"能","能","能力；技艺，技能","名"
"農薬","農薬","农药","名"
"破産","破産","破产","名・自動3"
"俳句","俳句","俳句（日本的短诗文学形式）","名"
"敗れる","敗れる","失败，败北","自動2"
"配達","配達","配送，投递","名・他動3"
"売り切れ","売り切れ","卖完，售罄","名"
"売買","売買","买卖","名・他動3"
"博士","博士","博学的人；博士","名"
"薄める","薄める","稀释，冲淡","他動2"
"迫る","迫る","迫近；强迫","自他動1"
"爆発","爆発","爆炸；爆发","名・自動3"
"莫[ばく]大","莫[ばく]大","莫大，非常多","ナ形"
"肌着","肌着","内衣","名"
"発揮","発揮","发挥，施展","名・他動3"
"発行","発行","发行；印发","名・他動3"
"発想","発想","构思，想法；表达；主意","他動3・名"
"半島","半島","半岛","名"
"反映","反映","映照，反射；反映","名・自他動3"
"反省","反省","反省","名・他動3"
"板","板","板，木板","名"
"販売","販売","出售，卖","名・他動3"
"否定","否定","否定，否认","名・他動3"
"皮肉","皮肉","讽刺，挖苦，嘲讽","名・ナ形"
"被害","被害","被害，受害","名"
"避ける","避ける","躲避；避开","自他動2"
"飛ばす","飛ばす","放，抛；飞溅；疾驶；跳过","他動1"
"飛行","飛行","飞行，在空中航行","名・自動3"
"備える","備える","准备；装备，设置；与生俱来","他動2"
"微妙","微妙","微妙的","ナ形・名"
"美人","美人","美女，美人","名"
"必需品","必需品","必需品","名"
"筆記","筆記","笔记，写下来","名・他動3"
"百科事典","百科事典","百科辞典，百科全书","名"
"標識","標識","标识，标志；标记","名"
"標準","標準","标准；平均水平","名"
"表紙","表紙","封面，书皮","名"
"評価","評価","评定，评价；（给予）好评","名・他動3"
"評判","評判","舆论，评价；好评","名"
"瓶詰め","瓶詰め","瓶装","名"
"不運","不運","运气不好","名・ナ形"
"不可","不可","不可以……；不合格","名・接尾"
"不快","不快","不愉快；身体不适","名・ナ形"
"不正","不正","不正当，不正经","名・ナ形"
"不通","不通","堵塞，不通","名"
"付き合い","付き合い","交际，交往","名"
"付属","付属","附属","名・自動3"
"夫人","夫人","（他人的妻子的尊称）夫人","名"
"符号","符号","符号，标记","名"
"負け","負け","输","名"
"部首","部首","偏旁部首","名"
"払い込む","払い込む","缴付，缴纳","他動1"
"物騒","物騒","不太平，动荡；危险","名・ナ形"
"分解","分解","拆开；分解","名・自他動3"
"分野","分野","区域，领域","名"
"分量","分量","分量，数量；重量","名"
"分類","分類","分类","名・他動3"
"噴水","噴水","喷水；喷泉，喷水装置","名"
"文献","文献","文献，参考资料","名"
"文体","文体","文体；风格","名"
"文明","文明","文明","名"
"聞き分ける","聞き分ける","听出来，分辨出来；听懂，听话","他動2"
"兵隊","兵隊","兵卒；军队","名"
"平野","平野","平原","名"
"並木","並木","街道两旁的树","名"
"閉会","閉会","会议结束，闭幕","名・自他動3"
"別人","別人","别人，其他人","名"
"便所","便所","厕所","名"
"便箋","便箋","便笺，写信用的纸","名"
"保健","保健","保健","名"
"捉える；（捕） は逃げようとするものを取り押さえる意；（捉） はしっかりとつかまえる意","捕らえる","抓住，逮住；捕捉，掌握","他動2"
"補う","補う","补充；弥补，赔偿","他動1"
"墓","墓","坟墓，墓碑","名"
"包帯","包帯","绷带","名"
"呆[あき]れる","呆[あき]れる","惊呆","自動2"
"宝石","宝石","宝石","名"
"崩れる","崩れる","崩溃，崩塌；乱；走形","自動2"
"抱える","抱える","抱着，夹（在腋下）；负担","他動2"
"放れる","放れる","脱开，脱离","自動2"
"方角","方角","方位，方向","名"
"方針","方針","方针，指针","名"
"豊富","豊富","丰富，富有","名・ナ形"
"坊さん","坊さん","和尚，对僧侣的敬称","名"
"坊や","坊や","男孩儿；不懂世故的年轻人","名"
"望み","望み","希望，期待","名"
"棒","棒","棒；直线","名"
"冒険","冒険","冒险","名・自動3"
"膨らむ","膨らむ","鼓起，膨胀","自動1"
"防災","防災","防灾，防备灾害","名"
"防犯","防犯","防止犯罪","名"
"牧場","牧場","牧场","名"
"本来","本来","原本；普通，平常","名・副"
"盆地","盆地","盆地","名"
"摩擦","摩擦","摩擦；出现分歧","名・自他動3"
"万一","万一","万一；假如","名・副"
"味わう","味わう","品尝；鉴赏；体验","他動1"
"味方","味方","我方，伙伴","名"
"務める","務める","担任，担当","他動2"
"無数","無数","无数，无法计量","名・ナ形"
"矛盾","矛盾","矛盾","名・自動3"
"名","名","姓名；名称；名声；名义","名"
"名作","名作","名作，优秀作品","名"
"明け方","明け方","黎明，拂晓","名"
"明確","明確","明确，清晰明白","名・ナ形"
"明後日","明後日","后天","名"
"迷信","迷信","迷信","名"
"銘々","銘々","各自，各个","名・副"
"滅多","滅多","胡乱；（后接否定）不常，不多","ナ形・接頭"
"面積","面積","面积","名"
"毛糸","毛糸","毛线","名"
"毛皮","毛皮","毛皮","名"
"毛布","毛布","毛毯，毯子","名"
"目安","目安","大致的目标，标准","名"
"目印","目印","记号，标记","名"
"目覚まし","目覚まし","叫醒，醒来；闹钟","名"
"目指す","目指す","指向，以……为目标","他動1"
"目次","目次","目录","名"
"目前","目前","眼前","名"
"夜行","夜行","夜行；夜间火车","名・自動3"
"野","野","野地，原野；野生","名・接頭"
"役者","役者","演员；人才","名"
"薬品","薬品","医药品；药品","名"
"油断","油断","粗心大意，疏忽","名・自動3"
"輸送","輸送","输送，运输","名・他動3"
"優れる","優れる","优秀，出色；（身体、精神、天气）（不）好","自動2"
"優良","優良","优良，出色","名・ナ形"
"勇ましい","勇ましい","勇敢的；生气勃勃的","イ形"
"友情","友情","友情，友谊","名"
"悠々","悠々","悠闲；广阔，辽阔","副・連体"
"有能","有能","有才能","名・ナ形"
"有無","有無","有或没有，有无","名"
"湧く","湧く","冒出，涌现；产生","自動1"
"郵送","郵送","邮寄，邮递","名・他動3"
"予期","予期","预期，预料","名・他動3"
"予備","予備","预备，提前准备，备品","名"
"予防","予防","预防","名・他動3"
"余計","余計","过分，多余；无用的","ナ形"
"余所","余所","别处；不顾，漠不关心","名"
"余分","余分","多余，剩余","名・ナ形"
"幼稚","幼稚","幼稚；天真，不成熟","名・ナ形"
"容易","容易","容易","ナ形"
"容器","容器","容器","名"
"洋品店","洋品店","服饰用品商店；进口商品店","名"
"用いる","用いる","用，使用；采用；录用","他動2"
"用語","用語","用语；术语","名"
"用心","用心","注意，小心","名・自他動3"
"用心深い","用心深い","十分小心，十分谨慎","イ形"
"羊毛","羊毛","羊毛","名"
"葉っぱ","葉っぱ","叶子","名"
"要するに","要するに","综上所述，简言之","副"
"要旨","要旨","要旨，主要内容","名"
"陽気","陽気","（宜人的）时节；开朗","名・ナ形"
"抑える","抑える","抑制；限制；镇压","他動2"
"頼り","頼り","依靠，倚仗；关系","名"
"落第","落第","不及格，留级；不称职","名・自動3"
"嵐","嵐","暴风雨；风暴","名"
"欄","欄","栏，专栏","名"
"裏口","裏口","后门；走后门","名"
"裏切る","裏切る","出卖，背叛；辜负","他動1"
"陸","陸","陆地，旱地","名"
"率直","率直","坦率，爽快","ナ形・名"
"立ち上げる","立ち上げる","（电脑等）启动；驱动，开动","他動2"
"涼む","涼む","乘凉，纳凉","自動1"
"領事","領事","领事","名"
"臨時","臨時","临时，暂时","名"
"冷静","冷静","冷静，镇静","名・ナ形"
"鈴","鈴","铃，铃铛","名"
"恋しい","恋しい","爱慕的，眷恋的","イ形"
"連れ","連れ","同伴；随从","名"
"連想","連想","联想","名・他動3"
"連続","連続","连续，接连不断","名・自他動3"
"労働","労働","劳动，工作","名・自動3"
"老後","老後","晚年，老年","名"
"和英","和英","日英；日语和英语","名"
"湾","湾","湾","名"
"絨毯","じゅうたん","地毯，绒毯","名"
"〜交う","〜交う","（前接动词连用形）交织","接尾・動1"
"〜かけ","〜かけ","正在……，……做到一半","接尾"
"〜きる","〜きる","……完；非常……","接尾"
"〜臭い","〜くさい","有……的味道；……似的","接尾"
"〜ごっこ","〜ごっこ","（孩子之间的）游戏","接尾"
"〜ごと","〜ごと","每……","接尾"
"〜揃い","〜ぞろい","（接在名词后）全是……，清一色","接尾"
"〜たて","〜たて","刚刚……完","接尾"
"〜だらけ","〜だらけ","全是……，满是……","接尾"
"〜より","〜より","靠近……，偏向……","接尾"
"〜宛て","〜宛て","寄往……，送往……","接尾"
"〜沿い","〜沿い","（接在名词后面）沿着……","接尾"
"〜街","〜街","……街","接尾"
"割り","割り","比例，比率；加水；组合","名・接尾"
"〜期","〜期","……时期","接尾・名"
"〜気味","〜気味","有点……","接尾"
"強","強","超过……一点；强","接尾"
"〜系","〜系","……体系；……类型","接尾・名"
"〜権","〜権","……权","接尾・名"
"〜遣い","〜遣い","……用法，……运用","接尾"
"〜込む","〜込む","进入……；充分……","接尾・自動1"
"〜祭","〜祭","……节","接尾"
"〜紙","〜紙","……纸；……报纸","接尾"
"〜持ち","〜持ち","持有……；……负担（费用等）；（もち）持久性","接尾・名"
"弱","弱","不足……一点；弱，弱档","接尾・名"
"〜省","〜省","（日本的中央行政机关，相当于“部”）……省","接尾・名"
"〜色","〜色","颜色；样子","接尾"
"〜触り","〜触り","触感，感觉","接尾"
"〜振り","〜ぶり","……的样子；时隔……","接尾"
"〜盛り","〜盛り","最鼎盛期","接尾"
"〜前","〜前","……份","接尾・名"
"〜帯","〜帯","……区域，……段","接尾"
"〜談","〜談","……之谈，故事","接尾・名"
"〜知らず","〜知らず","对……不了解，对……毫无感觉","接尾"
"〜着","〜着","……套、件；到达……","接尾"
"〜帳","〜帳","……本子，……簿","接尾"
"〜庁","〜庁","……厅，……署","接尾・名"
"〜届","〜届け","（向政府、公司、学校等提出的）申请，登记","接尾"
"〜難","〜難","……难，困难","接尾・名"
"〜難い","〜難い","难以……，不容易……","接尾"
"〜避け","〜避け","防……，遮……","接尾"
"〜風","〜風","……状态，……样子","接尾・名"
"並み","並み","（並み）与……同样的程度；（並）普通，中等","接尾・名"
"〜編","〜編","……篇","接尾・名"
"〜遍","〜遍","……遍","接尾"
"〜未満","〜未満","不满……，不足……","接尾・名"
"〜離れ","〜離れ","离开……，脱离……","接尾"
"〜流","〜流","等级；……做法，……流派","接尾"
"〜力","〜力","……力，……能力","接尾"
"〜連れ","〜連れ","带领……，与……结伴","接尾"
"アフターサービス","アフターサービス","售后服务","名"
"アポイント・アポ","アポイントメント","约定","名"
"蟻[あり]","蟻[あり]","蚂蚁","名"
"アルパカ","アルパカ","羊驼；羊驼绒","名"
"餡[あん]","餡[あん]","（豆）馅；芡","名"
"嫌というほど","いやというほど","厌烦，腻烦；厉害，够呛","成句"
"狼","おおかみ","狼；表面和善实际凶恶的人","名"
"オリジナル","オリジナル","原创；独创","ナ形・名"
"オルガン","オルガン","风琴，键盘乐器","名"
"お決まり","お決まり","常规，惯例","名"
"カーナビ","カーナビ","汽车自动导航仪","名"
"掛かり付け","かかりつけ","经常就诊","名"
"かさかさ","かさかさ","沙沙作响；干巴巴","副①・自動3①・ナ形⓪"
"小麦粉に鶏卵・砂糖・水あめを加え、スポンジ状にふっくらと焼いた菓子。室町末期、オランダ人を通じて長崎に製法が伝えられた","カステラ","（海绵）蛋糕","名"
"庇う","かばう","包庇；保护","他動1"
"嚙[か]み締める","嚙[か]み締める","用力咬紧；仔细品味，理解","他動2"
"きょろきょろ","きょろきょろ","东张西望","副・自動3"
"ぐるぐる","ぐるぐる","物体不停旋转的样子；一圈圈地","副"
"怪しからん","けしからん","不合适，不像话，粗鲁","連語"
"ごちゃごちゃ","ごちゃごちゃ","凌乱，杂乱","副・ナ形・自動3"
"この度","この度","这回，这次","名・副"
"コルク","コルク","软木塞子","名"
"スケッチ","スケッチ","素描，写生；短篇作品","他動3・名"
"ずしり","ずっしり","（物体）沉甸甸","副"
"それきり","それきり","仅有一次；到那为止，再没……","副"
"それとなく","それとなく","委婉地，不直截了当地","副"
"だったら","だったら","那样的话","接"
"蔓[つる]","蔓[つる]","藤蔓；门路，线索","名"
"どれだけ","どれだけ","多么地","副・名"
"ニーズ","ニーズ","需求，需要","名"
"捩（じ）る","ねじる","拧，扭，扭转","他動1"
"筈","はず","（客观性的）应该；预计；箭尾","名"
"ばらばら","ばらばら","零乱；不统一；圆圆小小的东西掉落的样子","ナ形⓪・副①"
"バルコニー","バルコニー","（没有顶的）阳台","名"
"びくびく","びくびく","畏缩，战战兢兢；颤抖","副・自動3"
"びしょびしょ","びしょびしょ","湿���，湿漉漉","副①・ナ形⓪"
"密やか","ひそやか","偷偷地；寂静","ナ形"
"ひらひら","ひらひら","薄而轻的东西在空中摇曳的样子","副・自動3"
"ふとした","ふとした","意外的，偶然的","連体"
"フリーサイズ","フリーサイズ","均码","名"
"ふんわり","ふんわり","松软，轻飘飘地","副・自動3"
"ベジタリアン","ベジタリアン","素食主义者","名"
"ヘッドホン","ヘッドホン","耳机","名"
"ボトル","ボトル","瓶子；（酒）瓶","名"
"略","ほぼ","几乎，大概","副"
"ぼろ〜","ぼろ〜","破的……，破旧的……","接頭・名"
"マニュアル","マニュアル","指南，说明书；手动","名"
"滅茶滅茶","めちゃめちゃ","乱七八糟，一塌糊涂","ナ形・名"
"滅多に","めったに","极少，几乎（不）","副"
"やった","やった","太好了，太棒了","感"
"やむを得ない","やむを得ない","没办法，不得已","連語"
"「よく」を強めた言い方","よくも","居然，竟敢","副"
"ラッキー","ラッキー","幸运","ナ形・名"
"ラッシュ","ラッシュ","拥挤；热潮","名・自動3"
"ランドセル","ランドセル","（小学生用的）书包","名"
"リーダーシップ","リーダーシップ","领导地位；领导能力","名"
"レンタル","レンタル","出租，租赁","他動3・名"
"安〜","安〜","低……","接頭"
"安らか","安らか","安稳；安然","ナ形"
"位する","位する","位于，处于","自動3"
"意","意","心意，意志；意思","名"
"意思","意思","意思，想法","名"
"一色","一色","一种颜色；全，全都","名"
"一段","一段","一级，一段，一层；（いちだんと）更加，格外","副・名"
"一転","一転","突然改变，一转","名・自他動3"
"引き続き","引き続き","继续；接着","名・副"
"運び","運び","搬运；进行，进展；前往","名"
"往来","往来","往来，通行；徘徊；交际","名・自動3"
"応える","応える","响应，反应；强烈地感受到","自動2"
"応答","応答","应答，回答","名・自他動3"
"黄身","黄身","蛋黄","名"
"音痴","音痴","五音不全的人；某种感觉迟钝的人","名"
"下回る","下回る","低于，在……以下","自動1"
"仮","仮","临时的；假的","名・接頭"
"何とも","何とも","怎么也（不）；没什么；真的，实在","副"
"懸け橋","架け橋","吊桥，浮桥；桥梁","名"
"解消","解消","消除；取消","名・自他動3"
"解明","解明","弄清楚，弄明白","名・他動3"
"怪しむ","怪しむ","感到奇怪，觉得可疑","他動1"
"懐かしむ","懐かしむ","怀念，眷恋","他動1"
"改 竄[ざん]","改 竄[ざん]","篡改","名・他動3"
"海賊版","海賊版","盗版","名"
"海面","海面","海面","名"
"開花","開花","开花；有成果","名・自動3"
"開館","開館","建馆；开馆","名・自他動3"
"開国","開国","建国；与外国开始交往","名・自動3"
"外見","外見","外观，外形","名"
"学業","学業","学业","名"
"割り引く","割り引く","打折；低估，打折扣","他動1"
"喝采","喝采","喝彩","名・自動3"
"干魃","干ばつ","干旱","名"
"観賞","観賞","观赏","他動3・名"
"間近","間近","临近；眼前","名・ナ形"
"館長","館長","馆长","名"
"頑固","頑固","倔强，顽固；顽疾","ナ形"
"奇跡","奇跡","奇迹","名"
"気儘","気まま","任性，随意","名・ナ形"
"起動","起動","启动；开始运转","名・自他動3"
"疑い","疑い","怀疑；疑问，疑惑","名"
"吸い込む","吸い込む","吸入，吸进，抽；消失","他動1"
"巨人","巨人","巨人；泰斗","名"
"境","境","边界；紧要关头","名"
"教習所","教習所","培训学校","名"
"区切り","区切り","（文章的）句读；（事物的）段落","名"
"愚痴","愚痴","抱怨，发牢骚","名"
"空かす","空かす","空着肚子","他動1"
"計","計","合计；计划，打算","名"
"軽々","軽々","轻轻地；轻而易举地","副"
"軽視","軽視","轻视，蔑视","名・他動3"
"軽食","軽食","快餐，小吃","名"
"激安","激安","相当便宜","名"
"月刊","月刊","月刊","名"
"月間","月間","一个月期间","名"
"肩書き","肩書き","头衔，身份","名"
"見回す","見回す","环视，环顾","他動1"
"見覚え","見覚え","眼熟，仿佛见过","名"
"見守る","見守る","注视；关怀；关注","他動1"
"見積書","見積書","估价单","名"
"見渡す限り","見渡す限り","一望无际","連語"
"減量","減量","减少重量；减轻体重","名・自他動3"
"玄人","玄人","内行，行家","名"
"言い合う","言い合う","相互说……；争吵","自他動1"
"言い切る","言い切る","说完；断言，说死","他動1"
"限りない","限りない","无限的；无比的","イ形"
"古〜","古〜","古老，陈旧的，以前的","接頭"
"呼び捨て","呼び捨て","（不加敬称）直呼其名","名"
"後世","後世","后世；将来","名"
"後片付け","後片付け","整理，善后","名・自動3"
"誤る","誤る","错，弄错；贻害","自他動1"
"口振り","口ぶり","口吻，口气","名"
"口先","口先","嘴，嘴边；口头上的","名"
"向上心","向上心","进取心，上进心","名"
"好く","好く","喜欢，爱慕；嗜好","他動1"
"好奇心","好奇心","好奇心","名"
"好物","好物","喜欢的东西，爱吃的东西","名"
"慌て者","慌て者","冒失鬼，急性子","名"
"ゆきすぎる","行き過ぎる","经过；走过头；超出限度","自動2"
"いくさき","行く先","目的地，去向；未来","名"
"講師","講師","（大学的）讲师；演讲者","名"
"高度","高度","海拔；程度高","名・ナ形"
"高齢化","高齢化","高龄化，老龄化","名・自動3"
"合否","合否","合格与否，合格与不合格","名"
"今の所","今のところ","目前，现阶段","連語"
"今時","今時","现今，如今；这时候","副・名"
"在籍","在籍","在学籍，在编，在册","名・自動3"
"残暑","残暑","（秋后的）残暑；秋老虎","名"
"使い果たす","使い果たす","用尽，花光","他動1"
"使い分け","使い分け","区分使用，灵活运用","名・自動3"
"市町村","市町村","市、町和村","名"
"思いもよらない","思いもよらない","出乎意料","成句"
"思い切って","思い切って","下定决心，坚定地","副"
"思い浮かぶ","思い浮かぶ","回忆起，浮现出","自動1"
"思い浮かべる","思い浮かべる","回忆起；想起","他動2"
"思うまま","思うまま","随心所欲地，如愿地","副"
"至る所","至る所","处处，到处","連語・副"
"視線","視線","视线","名"
"試す","試す","尝试，试验","他動1"
"試作","試作","试制","他動3・名"
"事典","事典","百科辞典，事典","名"
"持ち込む","持ち込む","带进，携入；提出（意见、问题等）","他動1"
"時に","時に","时而","副・接"
"時点","時点","时间点","名"
"次第に","次第に","渐渐，缓缓地","副"
"自衛隊","自衛隊","自卫队","名"
"借り入れる","借り入れる","借入，借进","他動2"
"弱者","弱者","弱者","名"
"取り掛かる","取りかかる","着手，开始做","自動1"
"手頃","手頃","适中，适合，正合手","ナ形"
"手抜き","手抜き","偷工减料","名・自他動3"
"手放す","手放す","卖掉，转让；放下","他動1"
"寿退社","寿退社","女职员因结婚而离职","名・自動3"
"就学","就学","就学，特指上小学","名・自動3"
"修得","修得","学会，掌握；修得（学分）","名・他動3"
"終業","終業","工作结束；结束学业","名・自動3"
"終着","終着","到达终点","名"
"重ねて","重ねて","再三，反复","副"
"重要視","重要視","重视","名・他動3"
"祝福","祝福","祝福","他動3・名"
"出現","出現","出现，显现出来","名・自動3"
"巡り会う","巡り合う","邂逅，巧遇","自動1"
"順","順","顺序；轮流","名"
"初〜","初〜","初次的","名・接頭"
"書き込む","書き込む","写入，填写","他動1"
"書名","書名","书名","名"
"諸〜","諸〜","诸……，各种……","接頭"
"傷付ける","傷つける","使……负伤；损坏；伤害","他動2"
"傷み","傷み","腐烂；损坏","名"
"傷口","傷口","伤口；失误，过失","名"
"勝ち抜く","勝ち抜く","一直竞争到取得最后胜利","自動1"
"勝ち負け","勝ち負け","输赢，胜负","名"
"小声","小声","小声，低声","名"
"少子化","少子化","少子化","名"
"照れる","照れる","害羞","自動2"
"象徴","象徴","象征","名・他動3"
"上〜","上〜","上游；前半个……","名・接頭"
"上映","上映","上映，放映","名・他動3"
"上記","上記","上述，上面所列举","名"
"場","場","场所；场合；场面","名"
"常勤","常勤","专职，固定工作","名・自動3"
"嘱望","嘱望","寄予厚望，期待","名・他動3"
"職","職","职业；职务；手艺","名"
"寝かす","寝かす","使……睡觉；放倒；搁置","他動1"
"心細い","心細い","心里没底的，没把握的","イ形"
"心配事","心配事","心事，担忧","名"
"真ん丸","真ん丸","浑圆，溜圆","ナ形・名"
"真夏","真夏","盛夏","名"
"進出","進出","进入；打入，扩张","名・自動3"
"進入","進入","进入","名・自動3"
"針路","針路","航向；路线","名"
"震災","震災","震灾，地震的灾害","名"
"人員","人員","人员","名"
"人身事故","人身事故","人身事故，特指交通事故","名"
"人名","人名","人名","名"
"尽くす","尽くす","尽力，效力","他動1"
"腎臓","腎臓","肾脏","名"
"図式","図式","图表","名"
"水っぽい","水っぽい","水分过多的，味道寡淡的","イ形"
"随一","随一","首屈一指，第一","名"
"成す","成す","形成；完成，达到……目标","他動1"
"正","正","正确；正式；正好；正数","名・接頭"
"産み出す","生み出す","（産）生出；（生）生产出，创造","他動1"
"生[な]る","生[な]る","结出果实，有成果","自動1"
"盛り上げる","盛り上げる","堆起；使气氛高涨","他動2"
"精一杯","精いっぱい","竭尽全力","名・副"
"声優","声優","配音演员","名"
"静める","静める","使……安静；使……平静","他動2"
"積み重ねる","積み重ねる","堆起，垒起；积累","他動2"
"説得力","説得力","说服力","名"
"かな書きが多い","千切る","撕碎；掐掉，拧掉","他動1"
"専業","専業","专业","名"
"専属","専属","专属","名・自動3"
"戦い","戦い","战斗，战争","名"
"洗面器","洗面器","洗脸盆","名"
"薦める","薦める","推荐","他動2"
"選定","選定","选定，挑选","名・他動3"
"善","善","好，善良","名"
"全館","全館","全馆，所有的馆","名"
"相次いで","相次いで","相继，陆续","副"
"合（い）性","相性","合得来，性情相投；（电脑等）兼容性","名"
"総額","総額","总额","名"
"息苦しい","息苦しい","呼吸困难的；苦闷，沉闷，令人窒息的","イ形"
"測量","測量","（面积、高度、深度、长度、位置、形状等）测量，丈量","名・他動3"
"他社","他社","其他公司","名"
"他者","他者","别人，其他人","名"
"打ち上げる","打ち上げる","发射；（演出等）终了，闭幕","他動2"
"体格","体格","体格；身体","名"
"対","対","比，对；对立面","名"
"対称","対称","对称","名"
"対人","対人","对人，对待人","名"
"対戦","対戦","对战，交锋","名・自動3"
"貸し","貸し","借贷，出借；回报","名"
"貸し出す","貸し出す","出借；放贷","他動1"
"退会","退会","退会","名・自動3"
"大卒","大卒","大学毕业","名"
"大豆","大豆","大豆，黄豆","名"
"大役","大役","重大使命，艰巨任务","名"
"題","題","标题，题目；问题","名"
"誰しも","誰しも","谁都，无论是谁","連語"
"誰一人","誰一人","谁都（不），一个人都（不）","副"
"段","段","台阶；段落；等级","名"
"値下げ","値下げ","减价，降价","名・他動3"
"値上がり","値上がり","价格上涨","名・自動3"
"値上げ","値上げ","提价，涨价","名・他動3"
"地区","地区","地区，地域","名"
"地上","地上","地上","名"
"着込む","着込む","穿在里面；多穿衣服","他動1"
"中小企業","中小企業","中小企业","名"
"中途退学","中退","中途退学，肄业","名・自動3"
"注","注","注释，注解","名・接頭"
"調理師","調理師","厨师","名"
"超す","超す","超过；超出","自動1"
"長雨","長雨","阴雨连绵","名"
"釣り合う","釣り合う","保持平衡；相配","自動1"
"点々","点々","星星点点的样子，散落状","副・名"
"伝染病","伝染病","传染病","名"
"塗り薬","塗り薬","涂剂","名"
"当社","当社","本公司","名"
"当初","当初","当初","名"
"当店","当店","本商店，本饭店","名"
"当分","当分","暂时，目前","副"
"同額","同額","同等金额","名"
"同姓","同姓","同姓","名"
"読み取る","読み取る","读懂，领会；看透","他動1"
"難問","難問","难题，棘手的问题","名"
"肉眼","肉眼","肉眼","名"
"日増しに","日増しに","日益，日趋","副"
"入会","入会","入会","名"
"入金","入金","入款；收进来的款项","名・自他動3"
"妊婦","妊婦","孕妇","名"
"年配","年配","大致的年龄；年龄大","名"
"燃費","燃費","耗油量，油耗","名"
"買い入れる","買い入れる","买进；采购","他動2"
"薄型","薄型","薄型","名"
"薄明るい","薄明るい","微亮","イ形"
"麦茶","麦茶","麦茶","名"
"発信","発信","发信，发报","名・自他動3"
"発送","発送","发送","他動3・名"
"皮肉る","皮肉る","讽刺，挖苦","他動1"
"非〜","非〜","不……，没有……","名・接頭"
"飛び出る","飛び出る","跑出去","自動2"
"不確か","不確か","不确定，不确切","ナ形"
"不確実","不確実","不确切","名・ナ形"
"不確定","不確定","不确定","名・ナ形"
"不完全","不完全","不完备，存在缺陷","名・ナ形"
"不況","不況","经济不景气，萧条","名"
"封じる","封じる","封上；封闭；禁止","他動2"
"幅広い","幅広い","广泛的","イ形"
"腹立つ","腹立つ","生气","自動1"
"物忘れ","物忘れ","健忘","名・自動3"
"聞き上手","聞き上手","擅长倾听","名・ナ形"
